Order ID,Date,Product,Category,Customer Name,Region,Quantity,Sales,Cost,Discount,Profit ,Profit Margin,Total Revenue,,,,,,,,,,,,,,,,
ORD00739,29-03-2025,Desk,Furniture,Priya Nair,East,3,3388.43,2831.55,10,556.88,0.1643475,,,,,,,,,,,,,,,,,
ORD00740,30-08-2025,Water Bottle,Accessories,Aarav Sharma,North,6,3768.31,3271.02,0,497.29,0.131966319,,,,,,,,,,,,,,,,,
ORD00741,02-11-2025,Pen Set,Stationery,Sneha Reddy,West,1,94.87,95.26,15,-0.39,-0.004110889,,,,,,,,,,,,,,,,,
ORD00742,10-12-2025,Water Bottle,Accessories,Kiran Gupta,North,6,2521.16,1915.92,5,605.24,0.240064097,,,,,,,,,,,,,,,,,
ORD00743,08-06-2025,Printer,Electronics,Meera Krishnan,West,10,1359.94,1404.8,15,-44.86,-0.032986749,,,,,,,,,,,,,,,,,
ORD00744,06-07-2025,Office Chair,Furniture,Arjun Rao,South,4,586.32,609.12,20,-22.8,-0.038886615,,,,,,,,,,,,,,,,,
ORD00745,27-02-2025,Notebook,Stationery,Neha Patel,West,6,3099.72,2752.5,0,347.22,0.112016569,,,,,,,,,,,,,,,,,
ORD00746,07-03-2025,Printer,Electronics,Kiran Gupta,North,3,1048.55,868.29,10,180.26,0.171913595,,,,,,,,,,,,,,,,,
ORD00747,30-09-2025,Pen Set,Stationery,Meera Krishnan,West,2,942.6,665.22,0,277.38,0.294271165,,,,,,,,,,,,,,,,,
ORD00748,04-09-2025,Water Bottle,Accessories,Arjun Rao,North,7,2159.71,1723.33,5,436.38,0.202054906,,,,,,,,,,,,,,,,,
ORD00749,11-08-2025,Notebook,Stationery,Sneha Reddy,East,4,3321.75,3263.12,20,58.63,0.017650335,,,,,,,,,,,,,,,,,
ORD00750,31-12-2025,Backpack,Accessories,Sneha Reddy,West,4,1012.47,725.4,0,287.07,0.283534327,,,,,,,,,,,,,,,,,
ORD00751,16-08-2025,Smartphone,Electronics,Rahul Verma,East,10,7140.3,6001.1,10,1139.2,0.159545117,,,,,,,,,,,,,,,,,
ORD00752,14-07-2025,Pen Set,Stationery,Neha Patel,West,2,1357.33,1204.56,20,152.77,0.112551848,,,,,,,,,,,,,,,,,
ORD00753,22-11-2025,Laptop,Electronics,Aarav Sharma,South,2,623.19,450.88,5,172.31,0.276496735,,,,,,,,,,,,,,,,,
ORD00754,17-08-2025,Headphones,Electronics,Ananya Iyer,South,8,4906.19,4287.52,15,618.67,0.126099886,,,,,,,,,,,,,,,,,
ORD00755,11-08-2025,Notebook,Stationery,Neha Patel,North,5,3794.06,2872.85,10,921.21,0.242803224,,,,,,,,,,,,,,,,,
ORD00756,07-03-2025,Water Bottle,Accessories,Vikram Singh,North,1,621.13,615.38,20,5.75,0.009257321,,,,,,,,,,,,,,,,,
ORD00757,03-07-2025,Notebook,Stationery,Priya Nair,East,9,12036.98,8713.98,0,3323,0.276065924,,,,,,,,,,,,,,,,,
ORD00758,12-06-2025,Laptop,Electronics,Arjun Rao,West,4,1760.39,1749.6,20,10.79,0.006129324,,,,,,,,,,,,,,,,,
ORD00759,07-04-2025,Pen Set,Stationery,Kiran Gupta,West,7,4715.16,3847.69,5,867.47,0.183974669,,,,,,,,,,,,,,,,,
ORD00760,06-02-2025,Notebook,Stationery,Aarav Sharma,South,7,1248.42,1139.04,5,109.38,0.087614745,,,,,,,,,,,,,,,,,
ORD00761,25-11-2025,Printer,Electronics,Arjun Rao,West,7,7353.43,6826.61,5,526.82,0.071642757,,,,,,,,,,,,,,,,,
ORD00762,10-10-2025,Water Bottle,Accessories,Meera Krishnan,West,7,4864.05,4389.14,15,474.91,0.097636743,,,,,,,,,,,,,,,,,
ORD00763,13-09-2025,Notebook,Stationery,Ananya Iyer,East,4,684.48,775.72,20,-91.24,-0.13329827,,,,,,,,,,,,,,,,,
ORD00764,18-10-2025,Pen Set,Stationery,Meera Krishnan,East,9,7792.47,5225.31,0,2567.16,0.329441114,,,,,,,,,,,,,,,,,
ORD00765,27-09-2025,Smartphone,Electronics,Vikram Singh,West,10,5630.55,4867.2,0,763.35,0.135572901,,,,,,,,,,,,,,,,,
ORD00766,30-08-2025,Backpack,Accessories,Priya Nair,East,2,959.39,1056.24,20,-96.85,-0.100949562,,,,,,,,,,,,,,,,,
ORD00767,29-08-2025,Water Bottle,Accessories,Meera Krishnan,West,1,1021.35,904.55,20,116.8,0.114358447,,,,,,,,,,,,,,,,,
ORD00768,19-01-2025,Water Bottle,Accessories,Sneha Reddy,East,6,2801.88,2560.86,10,241.02,0.086020815,,,,,,,,,,,,,,,,,
ORD00769,21-10-2025,Water Bottle,Accessories,Aarav Sharma,East,5,400.58,354,15,46.58,0.116281392,,,,,,,,,,,,,,,,,
ORD00770,09-02-2025,Water Bottle,Accessories,Vikram Singh,East,1,338.26,293.95,0,44.31,0.13099391,,,,,,,,,,,,,,,,,
ORD00771,27-02-2025,Headphones,Electronics,Sneha Reddy,South,10,2867.52,2881.6,10,-14.08,-0.004910166,,,,,,,,,,,,,,,,,
ORD00772,14-05-2025,Water Bottle,Accessories,Ananya Iyer,West,3,2545.87,1987.68,10,558.19,0.219253143,,,,,,,,,,,,,,,,,
ORD00773,16-03-2025,Headphones,Electronics,Sneha Reddy,South,9,10445.63,7770.51,10,2675.12,0.256099441,,,,,,,,,,,,,,,,,
ORD00774,23-11-2025,Printer,Electronics,Rahul Verma,South,7,7009.86,5408.62,5,1601.24,0.228426816,,,,,,,,,,,,,,,,,
ORD00775,01-03-2025,Water Bottle,Accessories,Aarav Sharma,South,6,482.93,382.68,10,100.25,0.207587021,,,,,,,,,,,,,,,,,
ORD00776,30-09-2025,Printer,Electronics,Ananya Iyer,West,7,4006.23,3370.29,15,635.94,0.158737766,,,,,,,,,,,,,,,,,
ORD00777,07-01-2025,Pen Set,Stationery,Vikram Singh,West,8,2502.34,2160,20,342.34,0.136807948,,,,,,,,,,,,,,,,,
ORD00778,30-09-2025,Pen Set,Stationery,Neha Patel,West,6,6575.02,5772.9,0,802.12,0.121995066,,,,,,,,,,,,,,,,,
ORD00779,11-05-2025,Water Bottle,Accessories,Sneha Reddy,West,5,2184.38,1708.1,10,476.28,0.218038986,,,,,,,,,,,,,,,,,
ORD00780,24-09-2025,Printer,Electronics,Neha Patel,South,4,3320.96,2947.88,20,373.08,0.11234101,,,,,,,,,,,,,,,,,
ORD00781,07-01-2025,Notebook,Stationery,Arjun Rao,North,9,263.94,184.23,0,79.71,0.302000455,,,,,,,,,,,,,,,,,
ORD00782,26-05-2025,Backpack,Accessories,Vikram Singh,South,2,1472.3,1377.28,10,95.02,0.064538477,,,,,,,,,,,,,,,,,
ORD00783,03-12-2025,Laptop,Electronics,Ananya Iyer,North,1,919.47,623.2,0,296.27,0.322218234,,,,,,,,,,,,,,,,,
ORD00784,28-11-2025,Smartphone,Electronics,Sneha Reddy,South,2,2038.09,1715.76,5,322.33,0.158152977,,,,,,,,,,,,,,,,,
ORD00785,08-02-2025,Smartphone,Electronics,Meera Krishnan,East,3,907.24,782.4,15,124.84,0.137604162,,,,,,,,,,,,,,,,,
ORD00786,01-02-2025,Pen Set,Stationery,Arjun Rao,West,6,1923.61,1588.56,0,335.05,0.174177718,,,,,,,,,,,,,,,,,
ORD00787,05-02-2025,Notebook,Stationery,Meera Krishnan,South,1,280.02,265.66,10,14.36,0.051282051,,,,,,,,,,,,,,,,,
ORD00788,04-10-2025,Water Bottle,Accessories,Arjun Rao,South,7,1269.86,1306.62,15,-36.76,-0.028948073,,,,,,,,,,,,,,,,,
ORD00789,07-02-2025,Water Bottle,Accessories,Priya Nair,East,2,1876.62,1826.96,10,49.66,0.02646247,,,,,,,,,,,,,,,,,
ORD00790,01-01-2025,Printer,Electronics,Aarav Sharma,West,1,1160.61,897.55,5,263.06,0.226656672,,,,,,,,,,,,,,,,,
ORD00791,21-09-2025,Desk,Furniture,Meera Krishnan,West,3,2384.14,2109.15,15,274.99,0.115341381,,,,,,,,,,,,,,,,,
ORD00792,02-01-2025,Pen Set,Stationery,Arjun Rao,West,7,7790.06,5919.27,0,1870.79,0.24015091,,,,,,,,,,,,,,,,,
ORD00793,05-06-2025,Smartphone,Electronics,Arjun Rao,North,10,5993.65,5399.5,10,594.15,0.099129912,,,,,,,,,,,,,,,,,
ORD00794,24-08-2025,Smartphone,Electronics,Vikram Singh,South,6,3297.04,3235.68,10,61.36,0.018610633,,,,,,,,,,,,,,,,,
ORD00795,03-06-2025,Headphones,Electronics,Arjun Rao,North,9,510.78,440.46,15,70.32,0.137671796,,,,,,,,,,,,,,,,,
ORD00796,13-03-2025,Notebook,Stationery,Aarav Sharma,South,8,891.22,752.08,15,139.14,0.156123067,,,,,,,,,,,,,,,,,
ORD00797,04-10-2025,Laptop,Electronics,Vikram Singh,West,10,2353.74,2461,15,-107.26,-0.045570029,,,,,,,,,,,,,,,,,
ORD00798,29-01-2025,Backpack,Accessories,Neha Patel,North,8,8623.42,7735.28,0,888.14,0.10299162,,,,,,,,,,,,,,,,,
ORD00799,14-12-2025,Pen Set,Stationery,Kiran Gupta,South,2,450.84,439.12,20,11.72,0.025995919,,,,,,,,,,,,,,,,,
ORD00800,08-09-2025,Water Bottle,Accessories,Aarav Sharma,West,4,5161.66,3702.28,0,1459.38,0.282734624,,,,,,,,,,,,,,,,,
ORD00801,20-11-2025,Water Bottle,Accessories,Aarav Sharma,East,1,262.89,250.26,5,12.63,0.048042908,,,,,,,,,,,,,,,,,
ORD00802,24-02-2025,Smartphone,Electronics,Priya Nair,West,8,4431.09,4920.88,20,-489.79,-0.11053488,,,,,,,,,,,,,,,,,
ORD00803,14-12-2025,Water Bottle,Accessories,Arjun Rao,East,10,2756.34,2283.7,5,472.64,0.171473766,,,,,,,,,,,,,,,,,
ORD00804,20-04-2025,Smartphone,Electronics,Aarav Sharma,South,10,7106.68,5504.3,10,1602.38,0.225475187,,,,,,,,,,,,,,,,,
ORD00805,28-03-2025,Notebook,Stationery,Neha Patel,South,2,345.32,259.08,5,86.24,0.249739372,,,,,,,,,,,,,,,,,
ORD00806,20-11-2025,Printer,Electronics,Sneha Reddy,West,4,4273.94,3705.68,0,568.26,0.132959283,,,,,,,,,,,,,,,,,
ORD00807,02-04-2025,Headphones,Electronics,Priya Nair,East,1,971.15,880.83,0,90.32,0.093003141,,,,,,,,,,,,,,,,,
ORD00808,19-05-2025,Pen Set,Stationery,Kiran Gupta,West,8,6116.3,5563.44,5,552.86,0.09039125,,,,,,,,,,,,,,,,,
ORD00809,02-11-2025,Pen Set,Stationery,Rahul Verma,West,4,4135.34,3754.84,20,380.5,0.092011781,,,,,,,,,,,,,,,,,
ORD00810,03-01-2025,Water Bottle,Accessories,Kiran Gupta,South,2,1407.24,1261.84,10,145.4,0.103322816,,,,,,,,,,,,,,,,,
ORD00811,04-10-2025,Office Chair,Furniture,Kiran Gupta,South,2,2659.4,1973.48,0,685.92,0.25792284,,,,,,,,,,,,,,,,,
ORD00812,18-03-2025,Printer,Electronics,Meera Krishnan,West,4,1234.28,1134.64,5,99.64,0.080727226,,,,,,,,,,,,,,,,,
ORD00813,06-07-2025,Headphones,Electronics,Vikram Singh,South,3,2266.01,2020.32,0,245.69,0.108424058,,,,,,,,,,,,,,,,,
ORD00814,27-01-2025,Pen Set,Stationery,Kiran Gupta,South,5,1619.05,1704.75,15,-85.7,-0.052932275,,,,,,,,,,,,,,,,,
ORD00815,01-05-2025,Headphones,Electronics,Meera Krishnan,East,1,553.13,490.21,0,62.92,0.113752644,,,,,,,,,,,,,,,,,
ORD00816,26-02-2025,Pen Set,Stationery,Neha Patel,South,4,3216.84,2998.48,10,218.36,0.06788028,,,,,,,,,,,,,,,,,
ORD00817,23-04-2025,Smartphone,Electronics,Priya Nair,West,4,3517.36,2961.48,5,555.88,0.158038984,,,,,,,,,,,,,,,,,
ORD00818,09-11-2025,Water Bottle,Accessories,Meera Krishnan,South,8,502.38,510.4,15,-8.02,-0.015964011,,,,,,,,,,,,,,,,,
ORD00819,19-05-2025,Pen Set,Stationery,Ananya Iyer,East,6,1118.4,870.24,5,248.16,0.221888412,,,,,,,,,,,,,,,,,
ORD00820,26-02-2025,Headphones,Electronics,Meera Krishnan,West,1,842.86,695.29,0,147.57,0.175082457,,,,,,,,,,,,,,,,,
ORD00821,06-11-2025,Pen Set,Stationery,Rahul Verma,South,3,3161.94,2288.22,5,873.72,0.276324029,,,,,,,,,,,,,,,,,
ORD00822,25-09-2025,Water Bottle,Accessories,Meera Krishnan,South,9,9748.2,7708.05,0,2040.15,0.209284791,,,,,,,,,,,,,,,,,
ORD00823,08-08-2025,Water Bottle,Accessories,Ananya Iyer,South,8,6676.9,6708.96,10,-32.06,-0.004801629,,,,,,,,,,,,,,,,,
ORD00824,21-10-2025,Notebook,Stationery,Aarav Sharma,West,7,4832.56,4085.69,20,746.87,0.154549556,,,,,,,,,,,,,,,,,
ORD00825,29-09-2025,Laptop,Electronics,Arjun Rao,West,1,883.06,991.36,20,-108.3,-0.122641723,,,,,,,,,,,,,,,,,
ORD00826,07-01-2025,Smartphone,Electronics,Arjun Rao,South,8,5297.07,4002.64,0,1294.43,0.244367169,,,,,,,,,,,,,,,,,
ORD00827,09-12-2025,Headphones,Electronics,Vikram Singh,South,6,2010.26,1816.98,0,193.28,0.096146767,,,,,,,,,,,,,,,,,
ORD00828,26-08-2025,Printer,Electronics,Rahul Verma,West,10,11176.43,7498.1,0,3678.33,0.329114932,,,,,,,,,,,,,,,,,
ORD00829,06-02-2025,Headphones,Electronics,Arjun Rao,East,6,5463.58,3783.24,0,1680.34,0.307552923,,,,,,,,,,,,,,,,,
ORD00830,10-11-2025,Backpack,Accessories,Kiran Gupta,South,1,376.88,303.62,10,73.26,0.194385481,,,,,,,,,,,,,,,,,
ORD00831,12-12-2025,Smartphone,Electronics,Neha Patel,North,10,11518.51,8820.4,0,2698.11,0.234241234,,,,,,,,,,,,,,,,,
ORD00832,07-07-2025,Smartphone,Electronics,Rahul Verma,North,7,2325.14,2603.51,20,-278.37,-0.119721823,,,,,,,,,,,,,,,,,
ORD00833,28-02-2025,Backpack,Accessories,Meera Krishnan,South,4,632.72,588.08,10,44.64,0.070552535,,,,,,,,,,,,,,,,,
ORD00834,05-08-2025,Office Chair,Furniture,Vikram Singh,North,6,2524.21,2155.08,10,369.13,0.146235852,,,,,,,,,,,,,,,,,
ORD00835,04-03-2025,Smartphone,Electronics,Meera Krishnan,East,6,2333.28,2110.62,15,222.66,0.095427895,,,,,,,,,,,,,,,,,
ORD00836,23-08-2025,Printer,Electronics,Priya Nair,North,10,4401.18,3744.6,0,656.58,0.149182719,,,,,,,,,,,,,,,,,
ORD00837,22-05-2025,Pen Set,Stationery,Priya Nair,South,3,1013.9,886.47,0,127.43,0.125683006,,,,,,,,,,,,,,,,,
ORD00838,12-01-2025,Printer,Electronics,Vikram Singh,West,3,3114.17,2628.72,20,485.45,0.155884232,,,,,,,,,,,,,,,,,
ORD00839,27-11-2025,Backpack,Accessories,Aarav Sharma,East,3,1561.01,1437.51,15,123.5,0.079115444,,,,,,,,,,,,,,,,,
ORD00840,24-09-2025,Office Chair,Furniture,Neha Patel,West,2,86.7,63.64,5,23.06,0.265974625,,,,,,,,,,,,,,,,,
ORD00841,07-12-2025,Water Bottle,Accessories,Kiran Gupta,West,6,4607.86,3955.2,10,652.66,0.141640588,,,,,,,,,,,,,,,,,
ORD00842,14-05-2025,Printer,Electronics,Ananya Iyer,West,5,3006.01,2857.9,10,148.11,0.049271293,,,,,,,,,,,,,,,,,
ORD00843,26-05-2025,Notebook,Stationery,Meera Krishnan,South,5,4475.32,3860.25,0,615.07,0.137435982,,,,,,,,,,,,,,,,,
ORD00844,31-03-2025,Water Bottle,Accessories,Rahul Verma,South,3,2263.33,2144.07,10,119.26,0.052692272,,,,,,,,,,,,,,,,,
ORD00845,14-08-2025,Office Chair,Furniture,Vikram Singh,East,2,121.45,101.48,10,19.97,0.164429807,,,,,,,,,,,,,,,,,
ORD00846,26-06-2025,Headphones,Electronics,Rahul Verma,East,4,3097.82,2267.44,0,830.38,0.268053018,,,,,,,,,,,,,,,,,
ORD00847,13-01-2025,Printer,Electronics,Arjun Rao,West,9,8575.02,8781.39,20,-206.37,-0.024066416,,,,,,,,,,,,,,,,,
ORD00848,07-10-2025,Headphones,Electronics,Kiran Gupta,East,8,7774.63,7428.24,5,346.39,0.044553889,,,,,,,,,,,,,,,,,
ORD00849,17-10-2025,Desk,Furniture,Meera Krishnan,East,8,7846.44,7176.16,20,670.28,0.085424728,,,,,,,,,,,,,,,,,
ORD00850,01-03-2025,Smartphone,Electronics,Vikram Singh,North,8,9391.22,7209.36,5,2181.86,0.232329772,,,,,,,,,,,,,,,,,
ORD00851,17-06-2025,Pen Set,Stationery,Aarav Sharma,South,10,8900.81,8424.7,15,476.11,0.053490637,,,,,,,,,,,,,,,,,
ORD00852,12-02-2025,Water Bottle,Accessories,Kiran Gupta,West,9,2194.38,2069.28,10,125.1,0.057009269,,,,,,,,,,,,,,,,,
ORD00853,06-11-2025,Smartphone,Electronics,Kiran Gupta,North,9,3759.44,3604.32,15,155.12,0.041261464,,,,,,,,,,,,,,,,,
ORD00854,10-07-2025,Notebook,Stationery,Aarav Sharma,East,7,1161.75,1095.29,15,66.46,0.0572068,,,,,,,,,,,,,,,,,
ORD00855,14-02-2025,Notebook,Stationery,Ananya Iyer,West,6,2328.98,1890,15,438.98,0.188485947,,,,,,,,,,,,,,,,,
ORD00856,01-08-2025,Pen Set,Stationery,Rahul Verma,North,8,2798.33,2366,15,432.33,0.154495717,,,,,,,,,,,,,,,,,
ORD00857,03-02-2025,Headphones,Electronics,Sneha Reddy,West,4,1483.65,1240.8,20,242.85,0.163684157,,,,,,,,,,,,,,,,,
ORD00858,12-10-2025,Smartphone,Electronics,Meera Krishnan,South,1,473.2,415.37,10,57.83,0.122210482,,,,,,,,,,,,,,,,,
ORD00859,22-01-2025,Office Chair,Furniture,Vikram Singh,East,3,2975.72,2501.88,10,473.84,0.159235412,,,,,,,,,,,,,,,,,
ORD00860,02-01-2025,Printer,Electronics,Rahul Verma,East,9,7050.99,6682.14,5,368.85,0.052311803,,,,,,,,,,,,,,,,,
ORD00861,09-09-2025,Desk,Furniture,Ananya Iyer,North,8,1212.6,1063.52,10,149.08,0.122942438,,,,,,,,,,,,,,,,,
ORD00862,05-07-2025,Smartphone,Electronics,Sneha Reddy,West,5,3336.3,2490.6,0,845.7,0.253484399,,,,,,,,,,,,,,,,,
ORD00863,03-03-2025,Water Bottle,Accessories,Neha Patel,North,7,7708.44,6087.62,15,1620.82,0.210265631,,,,,,,,,,,,,,,,,
ORD00864,21-12-2025,Desk,Furniture,Rahul Verma,East,3,2050.11,1757.52,5,292.59,0.142719171,,,,,,,,,,,,,,,,,
ORD00865,02-07-2025,Headphones,Electronics,Aarav Sharma,East,1,322.3,279.94,15,42.36,0.131430344,,,,,,,,,,,,,,,,,
ORD00866,18-11-2025,Desk,Furniture,Rahul Verma,North,9,7550.03,5783.04,0,1766.99,0.234037481,,,,,,,,,,,,,,,,,
ORD00867,17-12-2025,Water Bottle,Accessories,Vikram Singh,East,3,2117.99,1644.84,10,473.15,0.223395767,,,,,,,,,,,,,,,,,
ORD00868,07-01-2025,Notebook,Stationery,Rahul Verma,East,2,1386.94,1078.16,10,308.78,0.222634,,,,,,,,,,,,,,,,,
ORD00869,21-03-2025,Notebook,Stationery,Kiran Gupta,South,8,3623.5,3342.96,5,280.54,0.077422382,,,,,,,,,,,,,,,,,
ORD00870,31-12-2025,Office Chair,Furniture,Kiran Gupta,North,9,6393.08,5555.61,20,837.47,0.130996327,,,,,,,,,,,,,,,,,
ORD00871,09-01-2025,Pen Set,Stationery,Meera Krishnan,East,8,10470.93,7334.96,0,3135.97,0.299492977,,,,,,,,,,,,,,,,,
ORD00872,02-11-2025,Desk,Furniture,Kiran Gupta,East,6,1096.08,885.72,15,210.36,0.191920298,,,,,,,,,,,,,,,,,
ORD00873,22-12-2025,Headphones,Electronics,Rahul Verma,South,5,228.69,192.35,0,36.34,0.158905068,,,,,,,,,,,,,,,,,
ORD00874,27-02-2025,Desk,Furniture,Priya Nair,North,3,829.54,653.22,0,176.32,0.212551535,,,,,,,,,,,,,,,,,
ORD00875,04-12-2025,Printer,Electronics,Kiran Gupta,North,7,405.88,364.63,0,41.25,0.101631024,,,,,,,,,,,,,,,,,
ORD00876,08-12-2025,Printer,Electronics,Aarav Sharma,North,2,2048.97,1818.88,0,230.09,0.112295446,,,,,,,,,,,,,,,,,
ORD00877,29-06-2025,Smartphone,Electronics,Aarav Sharma,North,10,2379.32,2133.5,5,245.82,0.103315233,,,,,,,,,,,,,,,,,
ORD00878,14-09-2025,Headphones,Electronics,Sneha Reddy,South,5,5300.86,4746.5,10,554.36,0.104579257,,,,,,,,,,,,,,,,,
ORD00879,28-09-2025,Backpack,Accessories,Ananya Iyer,South,10,872.97,776.5,20,96.47,0.110507807,,,,,,,,,,,,,,,,,
ORD00880,20-02-2025,Desk,Furniture,Ananya Iyer,West,3,2386.72,2707.92,20,-321.2,-0.134577998,,,,,,,,,,,,,,,,,
ORD00881,01-07-2025,Notebook,Stationery,Arjun Rao,West,10,2265.78,1932.7,0,333.08,0.147004564,,,,,,,,,,,,,,,,,
ORD00882,10-06-2025,Office Chair,Furniture,Priya Nair,West,9,2974.19,2117.52,0,856.67,0.288034725,,,,,,,,,,,,,,,,,
ORD00883,13-10-2025,Smartphone,Electronics,Aarav Sharma,North,9,1618,1300.95,10,317.05,0.195951792,,,,,,,,,,,,,,,,,
ORD00884,09-06-2025,Notebook,Stationery,Meera Krishnan,South,8,1150.53,996.56,10,153.97,0.133825281,,,,,,,,,,,,,,,,,
ORD00885,05-02-2025,Backpack,Accessories,Meera Krishnan,East,7,2082.07,2083.76,15,-1.69,-0.000811692,,,,,,,,,,,,,,,,,
ORD00886,22-07-2025,Headphones,Electronics,Meera Krishnan,North,1,1162.05,998.74,15,163.31,0.140536122,,,,,,,,,,,,,,,,,
ORD00887,28-03-2025,Smartphone,Electronics,Priya Nair,East,3,1434.46,1202.58,20,231.88,0.16164968,,,,,,,,,,,,,,,,,
ORD00888,06-08-2025,Office Chair,Furniture,Meera Krishnan,East,6,1220.49,1249.56,15,-29.07,-0.023818302,,,,,,,,,,,,,,,,,
ORD00889,08-12-2025,Water Bottle,Accessories,Sneha Reddy,West,10,2959.54,2802.4,15,157.14,0.053096089,,,,,,,,,,,,,,,,,
ORD00890,09-05-2025,Printer,Electronics,Meera Krishnan,West,9,2502.11,2574.9,15,-72.79,-0.029091447,,,,,,,,,,,,,,,,,
ORD00891,13-09-2025,Office Chair,Furniture,Aarav Sharma,South,3,169.41,118.29,0,51.12,0.301753143,,,,,,,,,,,,,,,,,
ORD00892,16-11-2025,Pen Set,Stationery,Priya Nair,North,10,7916.27,6824.1,5,1092.17,0.137965229,,,,,,,,,,,,,,,,,
ORD00893,12-09-2025,Backpack,Accessories,Meera Krishnan,East,8,7353.83,6358.4,5,995.43,0.135362117,,,,,,,,,,,,,,,,,
ORD00894,17-01-2025,Backpack,Accessories,Arjun Rao,North,6,5135.7,4868.34,20,267.36,0.052059116,,,,,,,,,,,,,,,,,
ORD00895,19-01-2025,Pen Set,Stationery,Aarav Sharma,South,8,2791.04,2571.28,15,219.76,0.078737675,,,,,,,,,,,,,,,,,
ORD00896,10-03-2025,Backpack,Accessories,Vikram Singh,West,5,5455.78,4429.25,5,1026.53,0.188154581,,,,,,,,,,,,,,,,,
ORD00897,17-12-2025,Printer,Electronics,Kiran Gupta,West,2,1329.1,1146.34,15,182.76,0.137506583,,,,,,,,,,,,,,,,,
ORD00898,15-05-2025,Printer,Electronics,Meera Krishnan,West,9,6915.39,7702.29,20,-786.9,-0.113789678,,,,,,,,,,,,,,,,,
ORD00899,15-01-2025,Water Bottle,Accessories,Sneha Reddy,North,6,5098.93,4612.86,10,486.07,0.095327843,,,,,,,,,,,,,,,,,
ORD00900,17-11-2025,Headphones,Electronics,Neha Patel,West,6,1894.81,2132.34,20,-237.53,-0.125358215,,,,,,,,,,,,,,,,,
ORD00901,29-01-2025,Smartphone,Electronics,Ananya Iyer,South,7,2802.29,2461.83,10,340.46,0.121493493,,,,,,,,,,,,,,,,,
ORD00902,28-02-2025,Office Chair,Furniture,Neha Patel,South,5,4318.19,2983.05,0,1335.14,0.30918973,,,,,,,,,,,,,,,,,
ORD00903,05-08-2025,Laptop,Electronics,Sneha Reddy,West,9,3470.99,2995.74,15,475.25,0.13692059,,,,,,,,,,,,,,,,,
ORD00904,12-06-2025,Desk,Furniture,Arjun Rao,West,1,620.09,699,20,-78.91,-0.127255721,,,,,,,,,,,,,,,,,
ORD00905,12-12-2025,Notebook,Stationery,Ananya Iyer,East,10,1034.43,1067.5,15,-33.07,-0.031969297,,,,,,,,,,,,,,,,,
ORD00906,03-06-2025,Printer,Electronics,Neha Patel,West,9,7685.96,7320.06,10,365.9,0.047606285,,,,,,,,,,,,,,,,,
ORD00907,02-10-2025,Office Chair,Furniture,Ananya Iyer,East,8,7342.64,5112.72,0,2229.92,0.303694584,,,,,,,,,,,,,,,,,
ORD00908,26-04-2025,Desk,Furniture,Sneha Reddy,North,1,306.98,304.35,20,2.63,0.008567333,,,,,,,,,,,,,,,,,
ORD00909,29-09-2025,Water Bottle,Accessories,Meera Krishnan,West,2,1208.85,1191.9,10,16.95,0.014021591,,,,,,,,,,,,,,,,,
ORD00910,03-06-2025,Office Chair,Furniture,Arjun Rao,East,6,5607.85,4786.2,10,821.65,0.146517828,,,,,,,,,,,,,,,,,
ORD00911,10-12-2025,Office Chair,Furniture,Kiran Gupta,South,7,2986.33,2857.96,20,128.37,0.042985872,,,,,,,,,,,,,,,,,
ORD00912,05-12-2025,Laptop,Electronics,Meera Krishnan,East,9,8085.81,7776.72,20,309.09,0.038226226,,,,,,,,,,,,,,,,,
ORD00913,17-11-2025,Backpack,Accessories,Aarav Sharma,South,10,10701.84,8542.5,15,2159.34,0.201772779,,,,,,,,,,,,,,,,,
ORD00914,03-06-2025,Notebook,Stationery,Arjun Rao,West,8,1661.02,1250.16,5,410.86,0.247354035,,,,,,,,,,,,,,,,,
ORD00915,27-05-2025,Notebook,Stationery,Rahul Verma,East,2,1308.03,1275.18,15,32.85,0.025114103,,,,,,,,,,,,,,,,,
ORD00916,15-01-2025,Water Bottle,Accessories,Ananya Iyer,East,4,1910.77,1647.24,0,263.53,0.137918221,,,,,,,,,,,,,,,,,
ORD00917,19-01-2025,Printer,Electronics,Ananya Iyer,South,8,4868.12,4513.84,15,354.28,0.072775527,,,,,,,,,,,,,,,,,
ORD00918,01-04-2025,Desk,Furniture,Aarav Sharma,West,3,143.02,116.55,10,26.47,0.18507901,,,,,,,,,,,,,,,,,
ORD00919,02-06-2025,Laptop,Electronics,Priya Nair,West,1,1055.2,860.99,0,194.21,0.184050417,,,,,,,,,,,,,,,,,
ORD00920,20-10-2025,Notebook,Stationery,Kiran Gupta,North,2,914.41,805.86,5,108.55,0.118710425,,,,,,,,,,,,,,,,,
ORD00921,16-02-2025,Backpack,Accessories,Ananya Iyer,North,10,9127.23,9501.8,20,-374.57,-0.041038738,,,,,,,,,,,,,,,,,
ORD00922,01-05-2025,Notebook,Stationery,Arjun Rao,South,6,6049.84,5004.06,15,1045.78,0.17286077,,,,,,,,,,,,,,,,,
ORD00923,11-05-2025,Headphones,Electronics,Sneha Reddy,North,2,421.16,366.8,10,54.36,0.129072087,,,,,,,,,,,,,,,,,
ORD00924,05-08-2025,Printer,Electronics,Meera Krishnan,South,9,4205.56,3428.64,0,776.92,0.184736397,,,,,,,,,,,,,,,,,
